Files,Intelligibility,Phoneme Quality,Mispronunciation,Stress,Intonation,Pause Placement,MTI
venktapa_Phoneme_L1_125-1,0,0,0,0,0,0,1
venktapa_Phoneme_L1_125-2,0,0,0,0,0,0,1
venktapa_Phoneme_L1_126-1,0,0,0,0,0,0,1
venktapa_Phoneme_L1_126-2,0,0,0,0,0,0,1
venktapa_Phoneme_L1_127-1,1,1,1,0,0,1,0
venktapa_Phoneme_L1_127-2,0,0,0,0,0,0,1
venktapa_Phoneme_L1_128-1,1,1,1,0,1,1,1
venktapa_Phoneme_L1_128-2,0,0,0,0,0,0,1
venktapa_Phoneme_L1_129-1,1,1,1,0,0,1,0
venktapa_Phoneme_L1_129-2,0,0,0,0,0,0,1
venktapa_Phoneme_L1_130-1,1,0,0,0,0,1,1
venktapa_Phoneme_L1_130-2,1,0,0,0,1,1,1
venktapa_Phoneme_L1_131-1,1,1,1,1,1,1,1
venktapa_Phoneme_L1_131-2,1,1,1,1,1,1,1
venktapa_Phoneme_L1_132-1,1,1,1,1,0,1,0
venktapa_Phoneme_L1_132-2,1,0,0,0,1,1,1
venktapa_Phoneme_L1_133-1,1,1,1,1,0,1,1
venktapa_Phoneme_L1_133-2,1,1,1,1,1,1,1
venktapa_Phoneme_L1_134-1,1,1,1,1,1,1,0
venktapa_Phoneme_L1_134-2,1,1,0,0,1,1,0
venktapa_Phoneme_L1_135-1,1,1,1,0,0,1,0
venktapa_Phoneme_L1_135-2,1,0,1,0,1,1,1
venktapa_Phoneme_L1_136-1,1,1,0,0,1,1,1
venktapa_Phoneme_L1_136-2,1,1,0,0,1,1,1
venktapa_Phoneme_L1_137-1,1,1,0,0,0,1,1
venktapa_Phoneme_L1_137-2,1,0,0,0,1,1,1
venktapa_Phoneme_L1_138-1,1,1,1,1,0,1,1
venktapa_Phoneme_L1_138-2,1,1,1,1,1,1,0
venktapa_Phoneme_L1_139-1,1,0,0,0,1,1,1
venktapa_Phoneme_L1_139-2,1,1,0,1,1,1,1
venktapa_Phoneme_L1_140-1,1,1,1,1,0,1,0
venktapa_Phoneme_L1_140-2,0,0,0,0,0,0,1
venktapa_Phoneme_L1_141-1,1,1,1,0,0,1,1
venktapa_Phoneme_L1_141-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_1-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_1-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_2-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_2-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_3-1,1,1,1,1,0,1,1
venktapa_Phoneme_L2_3-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_4-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_4-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_5-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_5-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_6-1,1,1,1,0,0,1,0
venktapa_Phoneme_L2_6-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_7-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_7-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_8-1,1,1,0,0,1,1,0
venktapa_Phoneme_L2_8-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_9-1,1,1,1,1,0,1,1
venktapa_Phoneme_L2_9-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_10-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_10-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_11-1,1,0,0,0,1,1,1
venktapa_Phoneme_L2_11-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_12-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_12-2,1,1,0,0,1,1,0
venktapa_Phoneme_L2_13-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_13-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_14-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_14-2,1,0,0,0,1,1,1
venktapa_Phoneme_L2_15-1,1,1,0,0,0,1,1
venktapa_Phoneme_L2_15-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_16-1,1,1,1,0,0,1,0
venktapa_Phoneme_L2_16-2,1,1,1,0,1,1,0
venktapa_Phoneme_L2_17-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_17-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_18-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_18-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_19-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_19-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_20-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_20-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_21-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_21-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_22-1,1,1,1,1,0,1,0
venktapa_Phoneme_L2_22-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_23-1,1,1,0,0,0,1,1
venktapa_Phoneme_L2_23-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_24-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_24-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_25-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_25-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_26-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_26-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_27-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_27-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_28-1,1,1,1,1,0,1,0
venktapa_Phoneme_L2_28-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_29-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_29-2,1,1,0,0,1,1,0
venktapa_Phoneme_L2_30-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_30-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_31-1,1,1,1,1,0,1,0
venktapa_Phoneme_L2_31-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_32-1,1,1,1,1,0,1,0
venktapa_Phoneme_L2_32-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_33-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_33-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_34-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_34-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_35-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_35-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_36-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_36-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_37-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_37-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_38-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_38-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_39-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_39-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_40-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_40-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_41-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_41-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_42-1,1,1,1,0,0,1,1
venktapa_Phoneme_L2_42-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_43-1,1,0,0,0,1,1,0
venktapa_Phoneme_L2_43-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_44-1,1,1,0,0,0,1,1
venktapa_Phoneme_L2_44-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_45-1,1,0,1,0,0,1,1
venktapa_Phoneme_L2_45-2,1,0,0,0,1,1,1
venktapa_Phoneme_L2_46-1,1,1,1,0,0,1,1
venktapa_Phoneme_L2_46-2,1,1,0,0,1,1,0
venktapa_Phoneme_L2_47-1,1,0,1,0,0,1,1
venktapa_Phoneme_L2_47-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_48-1,1,1,1,1,0,1,0
venktapa_Phoneme_L2_48-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_49-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_49-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_50-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_50-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_51-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_51-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_52-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_52-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_53-1,1,1,1,0,0,1,1
venktapa_Phoneme_L2_53-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_54-1,1,1,1,1,1,1,1
venktapa_Phoneme_L2_54-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_55-1,1,1,0,0,1,1,1
venktapa_Phoneme_L2_55-2,1,0,0,0,1,1,1
venktapa_Phoneme_L2_56-1,1,0,0,0,1,1,1
venktapa_Phoneme_L2_56-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_57-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_57-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_58-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_58-2,1,0,0,0,1,1,0
venktapa_Phoneme_L2_59-1,1,1,0,0,0,1,0
venktapa_Phoneme_L2_59-2,1,1,1,0,0,1,0
venktapa_Phoneme_L2_60-1,1,1,1,1,0,1,0
venktapa_Phoneme_L2_60-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_61-1,1,1,1,1,1,1,1
venktapa_Phoneme_L2_61-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_62-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_62-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_63-1,1,1,1,1,0,1,1
venktapa_Phoneme_L2_63-2,1,1,0,1,0,1,1
venktapa_Phoneme_L2_64-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_64-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_65-1,1,0,0,0,0,1,0
venktapa_Phoneme_L2_65-2,1,1,0,0,1,1,0
venktapa_Phoneme_L2_66-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_66-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_67-1,1,1,0,0,1,1,0
venktapa_Phoneme_L2_67-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_68-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_68-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_69-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_69-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_70-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_70-2,1,1,1,0,1,1,1
venktapa_Phoneme_L2_71-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_71-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_72-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_72-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_73-1,1,1,1,1,0,1,1
venktapa_Phoneme_L2_73-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_74-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_74-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_75-1,1,1,0,0,0,1,0
venktapa_Phoneme_L2_75-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_76-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_76-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_77-1,1,1,1,1,1,1,1
venktapa_Phoneme_L2_77-2,1,1,1,1,0,1,1
venktapa_Phoneme_L2_78-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_78-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_79-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_79-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_80-1,1,1,0,0,1,1,0
venktapa_Phoneme_L2_80-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_81-1,1,1,1,1,0,1,1
venktapa_Phoneme_L2_81-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_82-1,1,1,1,0,0,1,0
venktapa_Phoneme_L2_82-2,1,0,0,0,1,1,1
venktapa_Phoneme_L2_83-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_83-2,1,0,0,0,1,1,1
venktapa_Phoneme_L2_84-1,1,1,1,1,0,1,1
venktapa_Phoneme_L2_84-2,0,0,0,0,0,0,1
venktapa_Phoneme_L2_85-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_85-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_86-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_86-2,1,0,0,0,1,1,1
venktapa_Phoneme_L2_87-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_87-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_88-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_88-2,1,1,1,0,1,1,0
venktapa_Phoneme_L2_89-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_89-2,1,0,0,0,1,1,0
venktapa_Phoneme_L2_90-1,1,1,1,1,0,1,0
venktapa_Phoneme_L2_90-2,1,1,1,0,0,1,1
venktapa_Phoneme_L2_91-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_91-2,1,1,1,0,1,1,0
venktapa_Phoneme_L2_92-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_92-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_93-1,1,1,1,1,1,1,0
venktapa_Phoneme_L2_93-2,1,1,1,1,1,1,1
venktapa_Phoneme_L2_94-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_94-2,1,1,1,0,1,1,0
venktapa_Phoneme_L2_95-1,0,0,0,0,0,0,1
venktapa_Phoneme_L2_95-2,1,1,0,0,1,1,0
venktapa_Phoneme_L2_96-1,1,1,1,0,1,1,1
venktapa_Phoneme_L2_96-2,1,1,0,0,1,1,1
venktapa_Phoneme_L2_97-1,1,1,1,1,0,1,1
venktapa_Phoneme_L2_97-2,1,1,1,1,1,1,0
venktapa_Phoneme_L2_98-1,1,1,1,0,1,1,0
venktapa_Phoneme_L2_98-2,1,1,1,0,1,1,0
venktapa_Phoneme_L2_99-1,1,1,1,0,0,1,0
venktapa_Phoneme_L2_99-2,1,1,1,0,1,1,1
venktapa_Phoneme_L3_1-1,1,1,1,0,0,1,0
venktapa_Phoneme_L3_1-2,1,1,0,0,1,1,1
venktapa_Phoneme_L3_2-1,1,1,1,0,1,1,0
venktapa_Phoneme_L3_2-2,1,1,0,0,1,1,1
venktapa_Phoneme_L3_3-1,0,0,0,0,0,0,1
venktapa_Phoneme_L3_3-2,1,1,1,1,1,1,0
venktapa_Phoneme_L3_4-1,1,1,1,1,0,1,1
venktapa_Phoneme_L3_4-2,1,1,1,0,1,1,1
venktapa_Phoneme_L3_5-1,1,1,1,1,0,1,0
venktapa_Phoneme_L3_5-2,1,1,1,1,1,1,0
venktapa_Phoneme_L3_6-1,1,1,0,0,1,1,0
venktapa_Phoneme_L3_6-2,1,1,0,0,1,1,1
venktapa_Phoneme_L3_7-1,1,1,0,0,1,1,1
venktapa_Phoneme_L3_7-2,1,1,1,1,1,1,0
venktapa_Phoneme_L3_8-1,1,1,1,1,1,1,0
venktapa_Phoneme_L3_8-2,1,1,1,0,1,1,1
venktapa_Phoneme_L3_9-1,1,1,0,0,1,1,1
venktapa_Phoneme_L3_9-2,1,1,1,0,1,1,0
venktapa_Phoneme_L3_10-1,1,1,1,1,1,1,1
venktapa_Phoneme_L3_10-2,1,1,1,1,1,1,0
venktapa_Phoneme_L3_11-1,0,0,0,0,0,0,1
venktapa_Phoneme_L3_11-2,1,1,1,1,1,1,0
venktapa_Phoneme_L3_12-1,0,0,0,0,0,0,1
venktapa_Phoneme_L3_12-2,0,0,0,0,0,0,1
venktapa_Phoneme_L3_13-1,0,0,0,0,0,0,1
venktapa_Phoneme_L3_13-2,0,0,0,0,0,0,1
venktapa_Phoneme_L3_14-1,1,1,1,1,1,1,0
venktapa_Phoneme_L3_14-2,1,1,1,1,1,1,0
venktapa_Phoneme_L3_15-1,1,1,1,1,0,1,0
venktapa_Phoneme_L3_15-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_1-1,1,1,1,1,0,1,0
venktapa_Phoneme_L4_1-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_2-1,1,1,1,1,1,1,1
venktapa_Phoneme_L4_2-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_3-1,1,1,1,0,1,1,1
venktapa_Phoneme_L4_3-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_4-1,1,1,1,1,1,1,0
venktapa_Phoneme_L4_4-2,1,1,1,1,1,1,1
venktapa_Phoneme_L4_5-1,1,1,0,0,1,1,1
venktapa_Phoneme_L4_5-2,1,1,0,0,1,1,1
venktapa_Phoneme_L4_6-1,1,1,1,0,1,1,0
venktapa_Phoneme_L4_6-2,1,1,0,0,1,1,0
venktapa_Phoneme_L4_7-1,1,1,0,0,1,1,1
venktapa_Phoneme_L4_7-2,1,1,0,0,1,1,1
venktapa_Phoneme_L4_8-1,0,0,0,0,0,0,1
venktapa_Phoneme_L4_8-2,1,1,0,1,1,1,0
venktapa_Phoneme_L4_9-1,1,1,1,1,1,1,1
venktapa_Phoneme_L4_9-2,0,0,0,0,0,0,1
venktapa_Phoneme_L4_10-1,1,1,0,0,1,1,1
venktapa_Phoneme_L4_10-2,0,0,0,0,0,0,1
venktapa_Phoneme_L4_11-1,1,1,1,1,0,1,1
venktapa_Phoneme_L4_11-2,1,1,0,1,1,1,1
venktapa_Phoneme_L4_12-1,1,1,1,0,0,1,1
venktapa_Phoneme_L4_12-2,1,1,1,0,1,1,0
venktapa_Phoneme_L4_13-1,1,1,1,1,1,1,0
venktapa_Phoneme_L4_13-2,1,1,1,1,1,1,1
venktapa_Phoneme_L4_14-1,1,1,0,0,1,1,1
venktapa_Phoneme_L4_14-2,0,0,0,0,0,0,1
venktapa_Phoneme_L4_15-1,1,1,1,0,1,1,1
venktapa_Phoneme_L4_15-2,1,0,0,0,1,1,1
venktapa_Phoneme_L4_16-1,1,1,1,1,1,1,1
venktapa_Phoneme_L4_16-2,1,1,1,1,1,1,1
venktapa_Phoneme_L4_17-1,1,1,1,0,1,1,1
venktapa_Phoneme_L4_17-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_18-1,1,1,1,0,1,1,0
venktapa_Phoneme_L4_18-2,1,1,0,0,1,1,1
venktapa_Phoneme_L4_19-1,1,1,0,0,0,1,1
venktapa_Phoneme_L4_19-2,0,0,0,0,0,0,1
venktapa_Phoneme_L4_20-1,1,1,0,0,1,1,1
venktapa_Phoneme_L4_20-2,1,1,0,0,1,1,1
venktapa_Phoneme_L4_21-1,1,1,1,1,1,1,0
venktapa_Phoneme_L4_21-2,1,1,1,1,1,1,1
venktapa_Phoneme_L4_22-1,1,1,1,1,1,1,0
venktapa_Phoneme_L4_22-2,1,0,0,0,1,1,1
venktapa_Phoneme_L4_23-1,1,1,1,1,0,1,1
venktapa_Phoneme_L4_23-2,1,1,1,0,1,1,1
venktapa_Phoneme_L4_24-1,1,1,1,0,1,1,1
venktapa_Phoneme_L4_24-2,1,1,0,0,1,1,1
venktapa_Phoneme_L4_25-1,1,1,1,1,1,1,0
venktapa_Phoneme_L4_25-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_26-1,1,1,1,0,0,1,0
venktapa_Phoneme_L4_26-2,1,0,0,0,1,1,1
venktapa_Phoneme_L4_27-1,1,0,0,0,1,1,1
venktapa_Phoneme_L4_27-2,1,1,1,1,0,1,0
venktapa_Phoneme_L4_28-1,1,0,0,0,1,1,0
venktapa_Phoneme_L4_28-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_29-1,1,1,1,1,1,1,1
venktapa_Phoneme_L4_29-2,1,1,1,1,1,1,0
venktapa_Phoneme_L4_30-1,1,1,1,1,0,1,0
venktapa_Phoneme_L4_30-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_1-1,1,1,1,1,1,1,1
venktapa_Phoneme_L5_1-2,1,1,0,0,1,1,1
venktapa_Phoneme_L5_2-1,0,0,0,0,0,0,1
venktapa_Phoneme_L5_2-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_3-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_3-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_4-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_4-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_5-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_5-2,1,1,0,0,1,1,1
venktapa_Phoneme_L5_6-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_6-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_7-1,0,0,0,0,0,0,1
venktapa_Phoneme_L5_7-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_8-1,1,1,1,1,1,1,1
venktapa_Phoneme_L5_8-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_9-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_9-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_10-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_10-2,1,1,1,1,0,1,0
venktapa_Phoneme_L5_11-1,1,1,1,0,1,1,1
venktapa_Phoneme_L5_11-2,1,1,1,0,0,1,0
venktapa_Phoneme_L5_12-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_12-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_13-1,1,0,0,0,1,1,1
venktapa_Phoneme_L5_13-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_14-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_14-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_15-1,1,1,1,0,1,1,1
venktapa_Phoneme_L5_15-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_16-1,1,1,1,0,0,1,0
venktapa_Phoneme_L5_16-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_17-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_17-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_18-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_18-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_19-1,1,1,1,0,0,1,1
venktapa_Phoneme_L5_19-2,1,0,0,0,1,1,0
venktapa_Phoneme_L5_20-1,1,1,1,1,1,1,1
venktapa_Phoneme_L5_20-2,1,1,1,1,0,1,1
venktapa_Phoneme_L5_21-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_21-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_22-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_22-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_23-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_23-2,1,1,0,0,1,1,1
venktapa_Phoneme_L5_24-1,0,0,0,0,0,0,1
venktapa_Phoneme_L5_24-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_25-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_25-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_26-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_26-2,1,1,1,0,1,1,1
venktapa_Phoneme_L5_27-1,1,1,1,1,0,1,1
venktapa_Phoneme_L5_27-2,1,1,0,0,1,1,0
venktapa_Phoneme_L5_28-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_28-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_29-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_29-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_30-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_30-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_31-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_31-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_32-1,1,0,0,1,1,1,1
venktapa_Phoneme_L5_32-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_33-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_33-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_34-1,1,0,0,0,1,1,1
venktapa_Phoneme_L5_34-2,0,0,0,0,0,0,1
venktapa_Phoneme_L5_35-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_35-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_36-1,1,1,1,0,0,1,0
venktapa_Phoneme_L5_36-2,1,1,1,1,0,1,0
venktapa_Phoneme_L5_37-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_37-2,1,1,0,0,1,1,1
venktapa_Phoneme_L5_38-1,1,1,1,1,1,1,1
venktapa_Phoneme_L5_38-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_39-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_39-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_40-1,1,1,1,0,1,1,1
venktapa_Phoneme_L5_40-2,1,1,1,0,1,1,1
venktapa_Phoneme_L5_41-1,1,1,1,0,1,1,0
venktapa_Phoneme_L5_41-2,1,1,1,0,1,1,1
venktapa_Phoneme_L5_42-1,1,1,1,1,0,1,1
venktapa_Phoneme_L5_42-2,1,1,1,1,1,1,1
venktapa_Phoneme_L5_43-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_43-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_44-1,1,1,1,1,0,1,0
venktapa_Phoneme_L5_44-2,1,0,0,0,1,1,1
venktapa_Phoneme_L5_45-1,1,1,1,1,1,1,1
venktapa_Phoneme_L5_45-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_46-1,1,1,1,0,0,1,1
venktapa_Phoneme_L5_46-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_47-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_47-2,1,0,0,0,1,1,1
venktapa_Phoneme_L5_48-1,1,1,1,1,0,1,1
venktapa_Phoneme_L5_48-2,1,1,1,1,1,1,0
venktapa_Phoneme_L5_49-1,1,1,1,0,0,1,0
venktapa_Phoneme_L5_49-2,1,0,0,0,1,1,0
venktapa_Phoneme_L5_50-1,1,1,1,0,0,1,0
venktapa_Phoneme_L5_50-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_51-1,1,0,0,0,1,1,1
venktapa_Phoneme_L5_51-2,0,0,0,0,1,1,1
venktapa_Phoneme_L5_52-1,1,0,0,0,1,1,1
venktapa_Phoneme_L5_52-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_53-1,0,0,0,0,0,0,1
venktapa_Phoneme_L5_53-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_54-1,1,1,1,1,1,1,0
venktapa_Phoneme_L5_54-2,1,1,1,0,1,1,0
venktapa_Phoneme_L5_55-1,1,1,0,0,1,1,1
venktapa_Phoneme_L5_55-2,1,1,0,0,1,1,1
venktapa_Phoneme_L5_56-1,1,1,0,0,1,1,1
venktapa_Phoneme_L5_56-2,1,1,1,0,0,1,1
venktapa_Phoneme_L5_57-1,1,1,1,0,1,1,1
venktapa_Phoneme_L5_57-2,1,1,1,0,1,1,0
